Node Number	Total Deformation (m)
28870	0.20619
28871	0.20606
28872	0.20605
28873	0.20614
28874	0.20596
28875	0.20598
28876	0.20624
28877	0.20622
28878	0.2061
28879	0.20608
28880	0.20617
28881	0.206
28882	0.20602
28883	0.20628
28884	0.20626
28885	0.20614
28886	0.20612
28887	0.20621
28888	0.20603
28889	0.20605
28890	0.20631
28891	0.2063
28892	0.20617
28893	0.20615
28894	0.20624
28895	0.20607
28896	0.20609
28897	0.20633
28898	0.20635
28899	0.20619
28900	0.20621
28901	0.20627
28902	0.2061
28903	0.20612
28904	0.20638
28905	0.20636
28906	0.20624
28907	0.20622
28908	0.20631
28909	0.20614
28910	0.20615
28911	0.20641
28912	0.2064
28913	0.20625
28914	0.19513
28915	0.19518
28916	0.19531
28917	0.19529
28918	0.19506
28919	0.19504
28920	0.1952
28921	0.19509
28922	0.19527
28923	0.19525
28924	0.19499
28925	0.19502
28926	0.19518
28927	0.19516
28928	0.19504
28929	0.19522
28930	0.1952
28931	0.19494
28932	0.19497
28933	0.19511
28934	0.19513
28935	0.19499
28936	0.19517
28937	0.19515
28938	0.19489
28939	0.19492
28940	0.19506
28941	0.19508
28942	0.19494
28943	0.19512
28944	0.1951
28945	0.19484
28946	0.19487
28947	0.19501
28948	0.19503
28949	0.19489
28950	0.19507
28951	0.19505
28952	0.19479
28953	0.19482
28954	0.19495
28955	0.19498
28956	0.19483
28957	0.19502
28958	0.19499
28959	0.19474
28960	0.19476
28961	0.1949
28962	0.19493
28963	0.19478
28964	0.19497
28965	0.19494
28966	0.19468
28967	0.19471
28968	0.19485
28969	0.19488
28970	0.19473
28971	0.19492
28972	0.19489
28973	0.19466
28974	0.1948
28975	0.19482
28976	0.19468
28977	0.19487
28978	0.19484
28979	0.19461
28980	0.19463
28981	0.19475
28982	0.19477
28983	0.20573
28984	0.20557
28985	0.20558
28986	0.20586
28987	0.20585
28988	0.20571
28989	0.2057
28990	0.20592
28991	0.2058
28992	0.20578
28993	0.20608
28994	0.20606
28995	0.20592
28996	0.2059
28997	0.20618
28998	0.20617
28999	0.20644
29000	0.20643
29001	0.20628
29002	0.20627
29003	0.19436
29004	0.1945
29005	0.19451
29006	0.19425
29007	0.19427
29008	0.19441
29009	0.19443
29010	0.19463
29011	0.19482
29012	0.19479
29013	0.19456
29014	0.19458
29015	0.1947
29016	0.19472
29017	0.19536
29018	0.19534
29019	0.19508
29020	0.19511
29021	0.19522
29022	0.19525
29023	0.20583
29024	0.2058
29025	0.20566
29026	0.20567
29027	0.20595
29028	0.20594
29029	0.20578
29030	0.20579
29031	0.20586
29032	0.20568
29033	0.2057
29034	0.20598
29035	0.20597
29036	0.20582
29037	0.20581
29038	0.20589
29039	0.20571
29040	0.20573
29041	0.20601
29042	0.206
29043	0.20585
29044	0.20584
29045	0.20576
29046	0.20575
29047	0.20605
29048	0.20603
29049	0.20589
29050	0.20587
29051	0.19459
29052	0.19477
29053	0.19475
29054	0.19451
29055	0.19453
29056	0.19465
29057	0.19467
29058	0.19454
29059	0.19472
29060	0.1947
29061	0.19449
29062	0.19446
29063	0.19463
29064	0.19461
29065	0.1945
29066	0.19468
29067	0.19466
29068	0.19444
29069	0.19442
29070	0.19458
29071	0.19456
29072	0.19446
29073	0.19464
29074	0.19462
29075	0.19438
29076	0.1944
29077	0.19452
29078	0.19454
29079	0.20575
29080	0.20559
29081	0.2056
29082	0.20588
29083	0.20587
29084	0.20572
29085	0.20577
29086	0.20561
29087	0.20562
29088	0.20589
29089	0.2059
29090	0.20574
29091	0.20573
29092	0.20564
29093	0.20563
29094	0.20591
29095	0.20593
29096	0.20575
29097	0.20577
29098	0.20643
29099	0.20629
29100	0.20629
29101	0.20654
29102	0.20655
29103	0.20639
29104	0.2064
29105	0.20641
29106	0.20628
29107	0.20627
29108	0.20652
29109	0.20653
29110	0.20638
29111	0.20625
29112	0.20626
29113	0.2065
29114	0.20651
29115	0.20636
29116	0.20637
29117	0.19442
29118	0.1946
29119	0.19458
29120	0.19434
29121	0.19436
29122	0.19449
29123	0.1945
29124	0.19439
29125	0.19457
29126	0.19455
29127	0.19431
29128	0.19432
29129	0.19446
29130	0.19447
29131	0.19452
29132	0.19454
29133	0.19428
29134	0.19429
29135	0.19444
29136	0.19532
29137	0.19545
29138	0.19546
29139	0.19521
29140	0.19519
29141	0.19537
29142	0.19535
29143	0.19535
29144	0.19548
29145	0.19549
29146	0.19522
29147	0.19524
29148	0.19538
29149	0.19552
29150	0.1955
29151	0.19526
29152	0.19525
29153	0.19539
29154	0.19541
29155	0.20577
29156	0.20564
29157	0.20563
29158	0.20591
29159	0.20592
29160	0.20576
29161	0.20578
29162	0.20575
29163	0.20562
29164	0.20561
29165	0.20589
29166	0.2059
29167	0.20574
29168	0.20575
29169	0.20559
29170	0.2056
29171	0.20587
29172	0.20588
29173	0.20572
29174	0.20573
29175	0.19439
29176	0.19452
29177	0.19454
29178	0.19429
29179	0.19428
29180	0.19445
29181	0.19444
29182	0.19442
29183	0.19455
29184	0.19457
29185	0.19432
29186	0.1943
29187	0.19448
29188	0.19446
29189	0.1946
29190	0.19458
29191	0.19435
29192	0.19434
29193	0.19452
29194	0.1945
29195	0.20614
29196	0.20613
29197	0.20599
29198	0.20599
29199	0.20625
29200	0.20624
29201	0.20609
29202	0.20608
29203	0.20616
29204	0.206
29205	0.20601
29206	0.20626
29207	0.20626
29208	0.20611
29209	0.2061
29210	0.20617
29211	0.20602
29212	0.20602
29213	0.20628
29214	0.20627
29215	0.20612
29216	0.20612
29217	0.20618
29218	0.20603
29219	0.20603
29220	0.20628
29221	0.20613
29222	0.20613
29223	0.20619
29224	0.20604
29225	0.20604
29226	0.20629
29227	0.20628
29228	0.20614
29229	0.20614
29230	0.20619
29231	0.20604
29232	0.20604
29233	0.20629
29234	0.20629
29235	0.20614
29236	0.20614
29237	0.20619
29238	0.20604
29239	0.20604
29240	0.20629
29241	0.20629
29242	0.20614
29243	0.20614
29244	0.20618
29245	0.20604
29246	0.20604
29247	0.20629
29248	0.20629
29249	0.20613
29250	0.20614
29251	0.20617
29252	0.20603
29253	0.20603
29254	0.20628
29255	0.20628
29256	0.20613
29257	0.20613
29258	0.20616
29259	0.20602
29260	0.20602
29261	0.20627
29262	0.20627
29263	0.20611
29264	0.20612
29265	0.20614
29266	0.20601
29267	0.206
29268	0.20626
29269	0.20625
29270	0.20611
29271	0.2061
29272	0.19568
29273	0.19566
29274	0.19581
29275	0.19582
29276	0.19557
29277	0.19556
29278	0.19571
29279	0.1957
29280	0.19569
29281	0.19583
29282	0.19583
29283	0.19558
29284	0.19558
29285	0.19573
29286	0.19572
29287	0.19571
29288	0.19584
29289	0.19585
29290	0.1956
29291	0.19559
29292	0.19574
29293	0.19574
29294	0.19571
29295	0.19585
29296	0.19586
29297	0.19561
29298	0.1956
29299	0.19575
29300	0.19575
29301	0.19572
29302	0.19586
29303	0.19586
29304	0.19561
29305	0.19561
29306	0.19576
29307	0.19576
29308	0.19571
29309	0.19586
29310	0.19586
29311	0.19561
29312	0.19561
29313	0.19576
29314	0.19576
29315	0.19571
29316	0.19586
29317	0.19585
29318	0.1956
29319	0.1956
29320	0.19575
29321	0.19576
29322	0.1957
29323	0.19585
29324	0.19584
29325	0.1956
29326	0.19574
29327	0.19575
29328	0.19568
29329	0.19584
29330	0.19583
29331	0.19558
29332	0.19559
29333	0.19573
29334	0.19573
29335	0.19566
29336	0.19582
29337	0.19581
29338	0.19556
29339	0.19557
29340	0.19571
29341	0.19572
29342	0.19563
29343	0.1958
29344	0.19579
29345	0.19554
29346	0.19555
29347	0.19568
29348	0.19569
29349	0.20606
29350	0.20603
29351	0.20589
29352	0.2059
29353	0.20616
29354	0.20614
29355	0.206
29356	0.20599
29357	0.20608
29358	0.20592
29359	0.20593
29360	0.20618
29361	0.20617
29362	0.20603
29363	0.20601
29364	0.20611
29365	0.20594
29366	0.20595
29367	0.20621
29368	0.2062
29369	0.20605
29370	0.20604
29371	0.20598
29372	0.20596
29373	0.20623
29374	0.20622
29375	0.20607
29376	0.20606
29377	0.1956
29378	0.19577
29379	0.19576
29380	0.19551
29381	0.19553
29382	0.19565
29383	0.19567
29384	0.19557
29385	0.19574
29386	0.19573
29387	0.19548
29388	0.1955
29389	0.19562
29390	0.19564
29391	0.19553
29392	0.19571
29393	0.19569
29394	0.19544
29395	0.19546
29396	0.19558
29397	0.1956
29398	0.19549
29399	0.19567
29400	0.19565
29401	0.1954
29402	0.19542
29403	0.19554
29404	0.19556
29405	0.20542
29406	0.20544
29407	0.20529
29408	0.20528
29409	0.20556
29410	0.20556
29411	0.20541
29412	0.20542
29413	0.20541
29414	0.20527
29415	0.20526
29416	0.20554
29417	0.20555
29418	0.20539
29419	0.2054
29420	0.2054
29421	0.20526
29422	0.20525
29423	0.20553
29424	0.20553
29425	0.20538
29426	0.20538
29427	0.20539
29428	0.20524
29429	0.20524
29430	0.20552
29431	0.20537
29432	0.20537
29433	0.20538
29434	0.20524
29435	0.20523
29436	0.20552
29437	0.20552
29438	0.20536
29439	0.20537
29440	0.20538
29441	0.20523
29442	0.20523
29443	0.20551
29444	0.20552
29445	0.20536
29446	0.20536
29447	0.20538
29448	0.20523
29449	0.20523
29450	0.20551
29451	0.20552
29452	0.20536
29453	0.20536
29454	0.20539
29455	0.20523
29456	0.20524
29457	0.20552
29458	0.20552
29459	0.20536
29460	0.20537
29461	0.2054
29462	0.20524
29463	0.20524
29464	0.20552
29465	0.20553
29466	0.20537
29467	0.20538
29468	0.20541
29469	0.20525
29470	0.20526
29471	0.20554
29472	0.20553
29473	0.20539
29474	0.20538
29475	0.20542
29476	0.20526
29477	0.20527
29478	0.20555
29479	0.20554
29480	0.2054
29481	0.20539
29482	0.19463
29483	0.19465
29484	0.1948
29485	0.19479
29486	0.19455
29487	0.19456
29488	0.19471
29489	0.19472
29490	0.19461
29491	0.19478
29492	0.19477
29493	0.19453
29494	0.19454
29495	0.19469
29496	0.1947
29497	0.1946
29498	0.19476
29499	0.19476
29500	0.19452
29501	0.19452
29502	0.19467
29503	0.19468
29504	0.1946
29505	0.19475
29506	0.19475
29507	0.19451
29508	0.19451
29509	0.19466
29510	0.19467
29511	0.19459
29512	0.19475
29513	0.19474
29514	0.19451
29515	0.19451
29516	0.19466
29517	0.19466
29518	0.1946
29519	0.19474
29520	0.19475
29521	0.19451
29522	0.19451
29523	0.19466
29524	0.19466
29525	0.1946
29526	0.19475
29527	0.19475
29528	0.19452
29529	0.19451
29530	0.19467
29531	0.19466
29532	0.19462
29533	0.19476
29534	0.19476
29535	0.19452
29536	0.19468
29537	0.19467
29538	0.19463
29539	0.19477
29540	0.19478
29541	0.19454
29542	0.19453
29543	0.1947
29544	0.19469
29545	0.19465
29546	0.19479
29547	0.1948
29548	0.19456
29549	0.19455
29550	0.19472
29551	0.1947
29552	0.19468
29553	0.19481
29554	0.19482
29555	0.19458
29556	0.19457
29557	0.19474
29558	0.19473
29559	0.20608
29560	0.2061
29561	0.20595
29562	0.20594
29563	0.20619
29564	0.2062
29565	0.20605
29566	0.20606
29567	0.20605
29568	0.20593
29569	0.20591
29570	0.20617
29571	0.20618
29572	0.20602
29573	0.20604
29574	0.20603
29575	0.2059
29576	0.20589
29577	0.20614
29578	0.20615
29579	0.206
29580	0.20601
29581	0.206
29582	0.20587
29583	0.20586
29584	0.20611
29585	0.20612
29586	0.20597
29587	0.20598
29588	0.20596
29589	0.20584
29590	0.20582
29591	0.20608
29592	0.20609
29593	0.20593
29594	0.20595
29595	0.20593
29596	0.20581
29597	0.20579
29598	0.20604
29599	0.20606
29600	0.2059
29601	0.20592
29602	0.20589
29603	0.20577
29604	0.20576
29605	0.20601
29606	0.20603
29607	0.20587
29608	0.20588
29609	0.20586
29610	0.20574
29611	0.20572
29612	0.20599
29613	0.20583
29614	0.20585
29615	0.20582
29616	0.2057
29617	0.20568
29618	0.20595
29619	0.20597
29620	0.20579
29621	0.20581
29622	0.20578
29623	0.20566
29624	0.20565
29625	0.20592
29626	0.20594
29627	0.20576
29628	0.20578
29629	0.20575
29630	0.20563
29631	0.20561
29632	0.20588
29633	0.2059
29634	0.20572
29635	0.20574
29636	0.20571
29637	0.20559
29638	0.20557
29639	0.20584
29640	0.20586
29641	0.20568
29642	0.2057
29643	0.20567
29644	0.20555
29645	0.20553
29646	0.20581
29647	0.20583
29648	0.20565
29649	0.20566
29650	0.20564
29651	0.20552
29652	0.2055
29653	0.20577
29654	0.20579
29655	0.20561
29656	0.20563
29657	0.2056
29658	0.20548
29659	0.20546
29660	0.20576
29661	0.20574
29662	0.20558
29663	0.20559
29664	0.20557
29665	0.20545
29666	0.20543
29667	0.20571
29668	0.20572
29669	0.20555
29670	0.20556
29671	0.20554
29672	0.20541
29673	0.2054
29674	0.20567
29675	0.20569
29676	0.20553
29677	0.20551
29678	0.20538
29679	0.20537
29680	0.20565
29681	0.20566
29682	0.2055
29683	0.20551
29684	0.20549
29685	0.20536
29686	0.20534
29687	0.20562
29688	0.20563
29689	0.20547
29690	0.20549
29691	0.19515
29692	0.1951
29693	0.19526
29694	0.19529
29695	0.19505
29696	0.19503
29697	0.19519
29698	0.19516
29699	0.1952
29700	0.19531
29701	0.19534
29702	0.19511
29703	0.19508
29704	0.19524
29705	0.19522
29706	0.19526
29707	0.19537
29708	0.19539
29709	0.19516
29710	0.19513
29711	0.1953
29712	0.19527
29713	0.19531
29714	0.19542
29715	0.19544
29716	0.19518
29717	0.19535
29718	0.19532
29719	0.19536
29720	0.19547
29721	0.19549
29722	0.19523
29723	0.19521
29724	0.1954
29725	0.19537
29726	0.1954
29727	0.19552
29728	0.19554
29729	0.19528
29730	0.19526
29731	0.19545
29732	0.19542
29733	0.19545
29734	0.19556
29735	0.19559
29736	0.19533
29737	0.19531
29738	0.19549
29739	0.19547
29740	0.19549
29741	0.19561
29742	0.19563
29743	0.19535
29744	0.19537
29745	0.19551
29746	0.19554
29747	0.19553
29748	0.19565
29749	0.19567
29750	0.19542
29751	0.1954
29752	0.19558
29753	0.19556
29754	0.19557
29755	0.19569
29756	0.19571
29757	0.19543
29758	0.19545
29759	0.19559
29760	0.19561
29761	0.1956
29762	0.19572
29763	0.19574
29764	0.19549
29765	0.19547
29766	0.19565
29767	0.19563
29768	0.19478
29769	0.19474
29770	0.1949
29771	0.19492
29772	0.19467
29773	0.19466
29774	0.19484
29775	0.19482
29776	0.19481
29777	0.19493
29778	0.19495
29779	0.19469
29780	0.19471
29781	0.19486
29782	0.19488
29783	0.19486
29784	0.19497
29785	0.195
29786	0.19475
29787	0.19473
29788	0.19492
29789	0.1949
29790	0.1949
29791	0.19502
29792	0.19504
29793	0.19478
29794	0.1948
29795	0.19494
29796	0.19495
29797	0.19506
29798	0.19509
29799	0.19485
29800	0.19482
29801	0.19496
29802	0.19499
29803	0.195
29804	0.19511
29805	0.19513
29806	0.1949
29807	0.19487
29808	0.19504
29809	0.19501
29810	0.19505
29811	0.19516
29812	0.19518
29813	0.19495
29814	0.19492
29815	0.19509
29816	0.19506
29817	0.19524
29818	0.19521
29819	0.195
29820	0.19497
29821	0.19514
29822	0.19511
29823	0.20568
29824	0.20564
29825	0.2055
29826	0.20552
29827	0.2058
29828	0.20578
29829	0.20564
29830	0.20562
29831	0.20571
29832	0.20554
29833	0.20555
29834	0.20581
29835	0.20567
29836	0.20565
29837	0.20575
29838	0.20557
29839	0.20559
29840	0.20585
29841	0.20583
29842	0.20571
29843	0.20569
29844	0.20579
29845	0.20561
29846	0.20563
29847	0.20589
29848	0.20587
29849	0.20575
29850	0.20573
29851	0.20582
29852	0.20565
29853	0.20567
29854	0.20593
29855	0.20591
29856	0.20578
29857	0.20576
29858	0.20586
29859	0.20568
29860	0.2057
29861	0.20596
29862	0.20594
29863	0.20582
29864	0.2058
29865	0.2059
29866	0.20572
29867	0.20574
29868	0.206
29869	0.20598
29870	0.20586
29871	0.20584
29872	0.20593
29873	0.20576
29874	0.20577
29875	0.20603
29876	0.20602
29877	0.20589
29878	0.20587
29879	0.20596
29880	0.20579
29881	0.20581
29882	0.20605
29883	0.20607
29884	0.20592
29885	0.20591
29886	0.206
29887	0.20583
29888	0.20584
29889	0.2061
29890	0.20608
29891	0.20596
29892	0.20594
29893	0.20587
29894	0.20586
29895	0.20613
29896	0.20611
29897	0.20597
29898	0.19545
29899	0.19563
29900	0.19561
29901	0.19536
29902	0.19538
29903	0.1955
29904	0.19552
29905	0.1954
29906	0.19559
29907	0.19556
29908	0.19534
29909	0.19531
29910	0.19548
29911	0.19536
29912	0.19554
29913	0.19552
29914	0.19527
29915	0.19529
29916	0.19545
29917	0.19543
29918	0.19531
29919	0.19549
29920	0.19547
29921	0.19522
29922	0.19524
29923	0.19538
29924	0.1954
29925	0.19526
29926	0.19544
29927	0.19542
29928	0.19517
29929	0.19519
29930	0.19533
29931	0.19536
29932	0.19521
29933	0.19539
29934	0.19537
29935	0.19511
29936	0.19514
29937	0.19528
29938	0.1953
29939	0.19516
29940	0.19534
29941	0.19532
29942	0.19506
29943	0.19509
29944	0.19523
29945	0.19525
29946	0.1951
29947	0.19529
29948	0.19526
29949	0.19501
29950	0.19504
29951	0.19517
29952	0.1952
29953	0.19505
29954	0.19524
29955	0.19521
29956	0.19496
29957	0.19498
29958	0.19512
29959	0.19515
29960	0.195
29961	0.19519
29962	0.19516
29963	0.19493
29964	0.19507
29965	0.1951
29966	0.19495
29967	0.19514
29968	0.19511
29969	0.19488
29970	0.19491
29971	0.19502
29972	0.19505
29973	0.20544
29974	0.20528
29975	0.20529
29976	0.20557
29977	0.20556
29978	0.20541
29979	0.20561
29980	0.20548
29981	0.20547
29982	0.20576
29983	0.20574
29984	0.2056
29985	0.20558
29986	0.19468
29987	0.19481
29988	0.19482
29989	0.19457
29990	0.19458
29991	0.19473
29992	0.19491
29993	0.19509
29994	0.19507
29995	0.19483
29996	0.19486
29997	0.19498
29998	0.195
29999	0.20551
30000	0.20549
30001	0.20534
30002	0.20536
30003	0.20562
30004	0.20564
30005	0.20546
30006	0.20548
30007	0.20554
30008	0.20537
30009	0.20539
30010	0.20567
30011	0.20565
30012	0.20549
30013	0.2055
30014	0.20557
30015	0.2054
30016	0.20542
30017	0.2057
30018	0.20568
30019	0.20553
30020	0.20552
30021	0.20545
30022	0.20543
30023	0.20573
30024	0.20571
30025	0.20557
30026	0.20555
30027	0.19486
30028	0.19504
30029	0.19502
30030	0.19479
30031	0.19481
30032	0.19493
30033	0.19495
30034	0.19482
30035	0.195
30036	0.19498
30037	0.19477
30038	0.19474
30039	0.19491
30040	0.19489
30041	0.19478
30042	0.19496
30043	0.19494
30044	0.19472
30045	0.1947
30046	0.19485
30047	0.19486
30048	0.19474
30049	0.19492
30050	0.1949
30051	0.19466
30052	0.19468
30053	0.19481
30054	0.19483
30055	0.20546
30056	0.2053
30057	0.20531
30058	0.20559
30059	0.20558
30060	0.20543
30061	0.20542
30062	0.20533
30063	0.20532
30064	0.2056
30065	0.20561
30066	0.20545
30067	0.20544
30068	0.20613
30069	0.20599
30070	0.20598
30071	0.20624
30072	0.20625
30073	0.20608
30074	0.20609
30075	0.20596
30076	0.20597
30077	0.20622
30078	0.20623
30079	0.20607
30080	0.19471
30081	0.19488
30082	0.19487
30083	0.19463
30084	0.19465
30085	0.19477
30086	0.19479
30087	0.19483
30088	0.19485
30089	0.1946
30090	0.19461
30091	0.19474
30092	0.19476
30093	0.19563
30094	0.19575
30095	0.19577
30096	0.19552
30097	0.1955
30098	0.19566
30099	0.1958
30100	0.19578
30101	0.19553
30102	0.19554
30103	0.19569
30104	0.19567
30105	0.20546
30106	0.20533
30107	0.20532
30108	0.2056
30109	0.20561
30110	0.20545
30111	0.20546
30112	0.2053
30113	0.20531
30114	0.20557
30115	0.20558
30116	0.20543
30117	0.20544
30118	0.19471
30119	0.19484
30120	0.19485
30121	0.19461
30122	0.19459
30123	0.19477
30124	0.19475
30125	0.19488
30126	0.19486
30127	0.19464
30128	0.19462
30129	0.1948
30130	0.19478
30131	0.20584
30132	0.20582
30133	0.20568
30134	0.20569
30135	0.20594
30136	0.20593
30137	0.20579
30138	0.20578
30139	0.20586
30140	0.2057
30141	0.20571
